,Names,"Elastic (Young's, Tensile) Modulus",Elongation at Break,Poisson's Ratio,Shear Modulus,Tensile Strength: Ultimate (UTS),Tensile Strength: Yield (Proof),Latent Heat of Fusion,Melting Completion (Liquidus),Melting Onset (Solidus),Specific Heat Capacity,Thermal Conductivity,Thermal Expansion,Electrical Conductivity: Equal Volume,Electrical Conductivity: Equal Weight (Specific),Base Metal Price,Density,Embodied Carbon,Embodied Energy,Embodied Water,Resilience: Ultimate (Unit Rupture Work),Resilience: Unit (Modulus of Resilience),Stiffness to Weight: Axial,Stiffness to Weight: Bending,Strength to Weight: Axial,Strength to Weight: Bending,Thermal Diffusivity,Thermal Shock Resistance,Iron (Fe)Fe,Nickel (Ni)Ni,Manganese (Mn)Mn,Molybdenum (Mo)Mo,Silicon (Si)Si,Copper (Cu)Cu,Carbon (C)C,Chromium (Cr)Cr,Vanadium (V)V,Phosphorus (P)P,Sulfur (S)S,PREN (Pitting Resistance),Niobium (Nb)Nb,Nitrogen (N)N,Aluminum (Al)Al,Titanium (Ti)Ti,Zirconium (Zr)Zr,Brinell Hardness,Fatigue Strength,Maximum Temperature: Mechanical,Impact Strength: V-Notched Charpy,Tungsten (W)W,Maximum Temperature: Corrosion,Selenium (Se)Se,Cobalt (Co)Co,Magnesium (Mg)Mg,Tin (Sn)Sn,Arsenic (As)As,Shear Strength,Calcium (Ca)Ca,Boron (B)B,Oxygen (O)O,Tantalum (Ta)Ta,Cerium (Ce)Ce,Lanthanum (La)La,Lead (Pb)Pb,Zinc (Zn)Zn
1013,SAE-AISI-1065-G10650-Carbon-Steel,190.0,12.5,0.29,72.0,745.0,490.0,250,1460,1420,470,51.0,11.0,11.0,12.0,1.8,7.8,1.4,19,46,82.0,655.0,13.0,24.0,26.5,23.5,14.0,26.0,98.55,0.0,0.75,0.0,0.0,0.0,0.6499999999999999,0.0,0.0,0.02,0.025,32.13461538461539,0.0,0.0,0.0,0.0,0.0,220.0,305.0,400.0,64.17647058823529,0.0,447.11538461538464,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,SAE-AISI-1070-C70-1.1520-G10700-Carbon-Steel,190.0,11.5,0.29,72.0,700.0,490.0,250,1460,1420,470,50.0,12.0,10.0,12.0,1.8,7.8,1.4,19,46,72.5,660.0,13.0,24.0,25.0,22.5,14.0,23.0,98.55,0.0,0.75,0.0,0.0,0.0,0.7,0.0,0.0,0.02,0.025,32.23076923076923,0.0,0.0,0.0,0.0,0.0,210.0,310.0,400.0,65.24509803921569,0.0,447.43589743589746,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,SAE-AISI-1074-G10740-Carbon-Steel,190.0,12.5,0.29,72.0,780.0,510.0,250,1460,1420,470,50.0,12.0,7.1,8.1,1.8,7.8,1.4,19,46,85.5,705.0,13.0,24.0,27.5,24.0,14.0,25.0,98.55,0.0,0.65,0.0,0.0,0.0,0.75,0.0,0.0,0.02,0.025,32.32692307692308,0.0,0.0,0.0,0.0,0.0,235.0,320.0,400.0,66.31372549019608,0.0,447.7564102564103,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,SAE-AISI-1078-G10780-Carbon-Steel,190.0,12.5,0.29,72.0,755.0,500.0,250,1460,1420,470,49.0,11.0,7.0,8.1,1.8,7.8,1.4,18,45,83.5,675.0,13.0,24.0,27.0,23.5,13.0,25.5,98.75,0.0,0.44999999999999996,0.0,0.0,0.0,0.7849999999999999,0.0,0.0,0.02,0.025,32.42307692307692,0.0,0.0,0.0,0.0,0.0,225.0,310.0,400.0,67.38235294117646,0.0,448.0769230769231,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,SAE-AISI-1080-G10800-Carbon-Steel,190.0,11.0,0.29,72.0,820.0,535.0,250,1450,1410,470,51.0,12.0,9.6,11.0,1.8,7.8,1.4,19,46,82.0,765.0,13.0,24.0,29.0,25.0,14.0,27.0,98.4,0.0,0.75,0.0,0.0,0.0,0.815,0.0,0.0,0.02,0.025,32.519230769230774,0.0,0.0,0.0,0.0,0.0,240.0,330.0,400.0,68.45098039215686,0.0,448.3974358974359,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,SAE-AISI-1084-G10840-Carbon-Steel,190.0,11.0,0.29,72.0,855.0,555.0,240,1450,1410,470,51.0,12.0,7.1,8.2,1.8,7.8,1.4,19,46,85.0,830.0,13.0,24.0,30.5,25.5,14.0,27.5,98.35,0.0,0.75,0.0,0.0,0.0,0.865,0.0,0.0,0.02,0.025,32.61538461538461,0.0,0.0,0.0,0.0,0.0,245.0,345.0,400.0,69.51960784313725,0.0,448.71794871794873,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,SAE-AISI-1086-1.1269-G10860-Carbon-Steel,190.0,11.0,0.29,72.0,815.0,530.0,240,1460,1410,470,50.0,11.0,7.0,8.1,1.8,7.8,1.4,19,45,81.5,750.0,13.0,24.0,29.0,25.0,14.0,28.0,98.7,0.0,0.4,0.0,0.0,0.0,0.865,0.0,0.0,0.02,0.025,32.71153846153846,0.0,0.0,0.0,0.0,0.0,240.0,330.0,400.0,70.58823529411765,0.0,449.03846153846155,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,SAE-AISI-1090-1.1273-G10900-Carbon-Steel,190.0,11.0,0.29,72.0,870.0,565.0,240,1450,1410,470,50.0,12.0,7.1,8.2,1.8,7.8,1.4,19,46,86.5,865.0,13.0,24.0,31.0,25.5,13.0,28.0,98.3,0.0,0.75,0.0,0.0,0.0,0.925,0.0,0.0,0.02,0.025,32.80769230769231,0.0,0.0,0.0,0.0,0.0,250.0,350.0,400.0,71.65686274509804,0.0,449.35897435897436,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,SAE-AISI-1095-SUP4-1.1274-C100S-G10950-Carbon-Steel,190.0,10.5,0.29,72.0,790.0,545.0,240,1450,1410,470,47.0,12.0,9.6,11.0,1.8,7.8,1.4,19,45,73.5,795.0,13.0,24.0,28.0,24.0,13.0,25.5,98.6,0.0,0.4,0.0,0.0,0.0,0.95,0.0,0.0,0.02,0.025,32.90384615384615,0.0,0.0,0.0,0.0,0.0,235.0,340.0,400.0,72.72549019607843,0.0,449.6794871794872,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,AISI-312-S31200-Stainless-Steel,200.0,28.0,0.27,80.0,780.0,510.0,300,1430,1390,480,16.0,13.0,2.1,2.5,17.0,7.7,3.4,48,170,190.0,640.0,15.0,25.0,28.0,24.0,4.3,21.0,65.7,6.0,1.0,1.6,0.5,0.0,0.015,25.0,0.0,0.0225,0.015,33.0,0.0,0.17,0.0,0.0,0.0,250.0,370.0,1100.0,73.79411764705883,0.0,450.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,AISI-329-S32900-Stainless-Steel,200.0,17.0,0.27,80.0,710.0,540.0,300,1440,1390,480,16.0,13.0,2.0,2.4,16.0,7.7,3.1,44,170,110.0,730.0,15.0,25.0,25.0,23.0,4.3,19.0,68.55,3.5,0.5,1.5,0.375,0.0,0.04,25.5,0.0,0.02,0.015,30.0,0.0,0.0,0.0,0.0,0.0,240.0,330.0,1100.0,74.86274509803921,0.0,450.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,EN-1.4062-X2CrNiN22-2-Stainless-Steel,200.0,28.5,0.27,79.0,785.0,565.0,290,1430,1380,480,15.0,13.0,2.1,2.4,12.0,7.7,2.6,37,150,200.0,800.0,14.0,25.0,28.5,24.5,4.0,21.5,73.3,1.95,1.0,0.225,0.5,0.0,0.015,22.75,0.0,0.02,0.005,27.0,0.0,0.22000000000000003,0.0,0.0,0.0,245.0,415.0,1030.0,75.93137254901961,0.0,440.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,EN-1.4162-X2CrMnNiN21-5-1-Stainless-Steel,200.0,32.0,0.28,78.0,780.0,520.0,290,1420,1370,480,15.0,13.0,2.2,2.5,12.0,7.7,2.6,38,150,220.0,690.0,14.0,25.0,28.0,25.0,4.0,21.0,70.25,1.65,5.0,0.45,0.5,0.45,0.02,21.5,0.0,0.02,0.0075,27.0,0.0,0.225,0.0,0.0,0.0,250.0,410.0,1000.0,77.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,EN-1.4362-X2CrNiN23-4-Stainless-Steel,200.0,25.0,0.27,79.0,730.0,460.0,290,1420,1380,480,15.0,13.0,2.2,2.5,14.0,7.7,2.9,41,160,160.0,530.0,14.0,25.0,26.0,23.0,4.0,20.0,69.9,4.5,1.0,0.35,0.5,0.35,0.015,23.25,0.0,0.0175,0.0075,26.0,0.0,0.125,0.0,0.0,0.0,230.0,320.0,1060.0,90.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,EN-1.4410-X2CrNiMoN25-7-4-Stainless-Steel,210.0,24.0,0.27,81.0,850.0,600.0,300,1450,1400,480,15.0,13.0,2.2,2.5,20.0,7.8,4.0,56,180,180.0,880.0,15.0,25.0,30.0,26.0,4.0,23.0,62.45,7.0,1.0,3.75,0.5,0.0,0.015,25.0,0.0,0.0175,0.0075,42.0,0.0,0.295,0.0,0.0,0.0,260.0,410.0,1100.0,90.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,EN-1.4424-X2CrNiMoSi18-5-3-Stainless-Steel,200.0,28.0,0.28,78.0,800.0,490.0,310,1430,1390,480,13.0,12.0,2.2,2.5,15.0,7.7,3.4,46,140,195.0,610.0,14.0,25.0,29.0,25.0,3.5,23.0,70.5,4.85,1.6,2.75,1.7,0.0,0.015,18.5,0.0,0.0175,0.0075,29.0,0.0,0.07500000000000001,0.0,0.0,0.0,230.0,360.0,960.0,90.5,0.0,420.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,EN-1.4460-X3CrNiMoN27-5-2-Stainless-Steel,200.0,21.0,0.27,80.0,750.0,510.0,300,1430,1390,480,15.0,13.0,2.2,2.5,18.0,7.7,3.4,48,180,140.0,640.0,15.0,25.0,27.0,24.0,4.0,20.0,64.7,5.5,1.0,1.65,0.5,0.0,0.025,26.5,0.0,0.0175,0.0075,34.0,0.0,0.125,0.0,0.0,0.0,220.0,330.0,1100.0,83.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,EN-1.4462-X2CrNiMoN22-5-3-Stainless-Steel,200.0,26.0,0.27,80.0,780.0,520.0,300,1450,1400,480,15.0,13.0,2.2,2.5,17.0,7.8,3.6,49,160,180.0,670.0,14.0,25.0,28.0,24.0,4.0,21.0,67.80000000000001,5.5,1.0,3.0,0.5,0.0,0.015,22.0,0.0,0.0175,0.0075,34.0,0.0,0.16,0.0,0.0,0.0,240.0,370.0,1060.0,90.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,EN-1.4477-X2CrNiMoN29-7-2-Stainless-Steel,210.0,22.5,0.27,81.0,905.0,675.0,300,1430,1380,480,13.0,13.0,2.2,2.5,20.0,7.7,3.7,52,190,185.0,1115.0,15.0,25.0,32.0,26.5,3.5,24.0,60.1,6.65,1.15,2.05,0.25,0.4,0.015,29.0,0.0,0.015,0.0075,41.0,0.0,0.35,0.0,0.0,0.0,270.0,455.0,1100.0,110.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,EN-1.4482-X2CrMnNiMoN21-5-3-Stainless-Steel,200.0,34.0,0.28,78.0,785.0,550.0,290,1420,1370,480,15.0,13.0,2.2,2.6,12.0,7.7,2.7,38,150,240.0,755.0,14.0,25.0,28.5,24.5,4.0,21.5,70.5,2.5,5.0,0.35,0.5,0.5,0.015,20.5,0.0,0.0175,0.015,24.0,0.0,0.125,0.0,0.0,0.0,260.0,435.0,980.0,100.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,EN-1.4501-X2CrNiMoCuWN25-7-4-Stainless-Steel,200.0,27.0,0.27,80.0,830.0,600.0,300,1460,1410,470,15.0,13.0,2.2,2.5,22.0,7.9,4.1,57,180,210.0,870.0,14.0,25.0,29.0,25.0,4.0,22.0,61.7,7.0,0.5,3.5,0.5,0.75,0.015,25.0,0.0,0.0175,0.0075,42.0,0.0,0.25,0.0,0.0,0.0,250.0,430.0,1100.0,90.0,0.75,450.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,EN-1.4507-X2CrNiMoCuN25-6-3-Stainless-Steel,200.0,25.0,0.27,80.0,840.0,590.0,300,1440,1390,470,15.0,13.0,2.2,2.5,21.0,7.8,4.0,55,180,190.0,850.0,14.0,25.0,30.0,25.0,4.0,23.0,61.099999999999994,7.0,1.0,3.5,0.35,1.75,0.015,25.0,0.0,0.0175,0.0075,41.0,0.0,0.25,0.0,0.0,0.0,230.0,410.0,1100.0,90.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,EN-1.4655-X2CrNiCuN23-4-Stainless-Steel,200.0,24.0,0.27,78.0,725.0,465.0,290,1420,1370,480,15.0,13.0,2.2,2.5,15.0,7.7,2.9,41,160,155.0,545.0,14.0,25.0,26.0,23.0,4.0,20.0,68.5,4.5,1.0,0.35,0.5,2.0,0.015,23.0,0.0,0.0175,0.0075,26.0,0.0,0.125,0.0,0.0,0.0,245.0,320.0,1050.0,100.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,EN-1.4658-X2CrNiMoCoN28-8-5-1-Stainless-Steel,210.0,28.0,0.27,81.0,900.0,730.0,300,1450,1400,470,16.0,13.0,2.2,2.5,25.0,7.8,4.5,61,200,240.0,1280.0,15.0,25.0,32.0,26.0,4.3,24.0,57.3,7.5,0.75,4.5,0.25,0.5,0.015,27.5,0.0,0.0175,0.005,49.0,0.0,0.4,0.0,0.0,0.0,260.0,530.0,1100.0,110.0,0.0,460.0,0.0,1.25,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,EN-1.4662-X2CrNiMnMoCuN24-4-3-2-Stainless-Steel,200.0,28.0,0.27,79.0,820.0,600.0,290,1430,1380,480,15.0,13.0,2.2,2.5,16.0,7.7,3.2,45,170,210.0,890.0,15.0,25.0,29.5,25.0,3.9,22.0,66.4,3.75,3.25,1.5,0.35,0.45,0.015,24.0,0.0,0.0175,0.0025,33.0,0.0,0.25,0.0,0.0,0.0,260.0,440.0,1090.0,110.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,EN-1.4669-X2CrCuNiN23-2-2-Stainless-Steel,200.0,28.0,0.27,78.0,780.0,450.0,290,1420,1370,480,15.0,13.0,2.2,2.5,13.0,7.7,2.6,38,160,190.0,510.0,14.0,25.0,28.0,24.0,4.0,21.0,70.0,2.0,2.0,0.25,0.5,2.3,0.0225,22.75,0.0,0.02,0.015,26.0,0.0,0.16,0.0,0.0,0.0,260.0,330.0,1030.0,110.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,EN-1.4821-X15CrNiSi25-4-Stainless-Steel,200.0,18.0,0.27,79.0,730.0,450.0,310,1410,1370,490,17.0,12.0,1.9,2.3,15.0,7.6,2.9,41,160,110.0,500.0,15.0,26.0,26.0,23.0,4.6,21.0,67.65,4.5,1.0,0.0,1.15,0.0,0.15000000000000002,25.5,0.0,0.02,0.0075,26.0,0.0,0.05,0.0,0.0,0.0,200.0,280.0,1100.0,92.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,EN-1.4877-X6NiCrNbCe32-27-Stainless-Steel,200.0,36.0,0.28,79.0,630.0,200.0,310,1400,1360,470,12.0,15.0,1.8,2.0,37.0,8.0,6.2,89,220,180.0,100.0,14.0,24.0,22.0,20.0,3.2,15.0,39.349999999999994,32.0,0.5,0.0,0.15,0.0,0.06,27.0,0.0,0.01,0.005,28.0,0.8,0.05,0.0125,0.0,0.0,190.0,170.0,1150.0,74.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,0.0
1041,EN-1.4887-X10NiCrSiNb35-22-Stainless-Steel,200.0,45.0,0.28,76.0,580.0,300.0,320,1390,1350,480,12.0,15.0,1.7,1.9,39.0,8.0,6.7,96,210,220.0,230.0,14.0,24.0,20.0,19.0,3.2,14.0,39.6,35.0,1.0,0.0,1.5,0.0,0.075,21.5,0.0,0.015,0.0075,22.0,1.25,0.05,0.0,0.0,0.0,170.0,280.0,1100.0,56.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,EN-1.4901-X10CrWMoVNb9-2-Stainless-Steel,190.0,19.0,0.28,76.0,740.0,490.0,260,1490,1450,470,26.0,12.0,8.2,9.3,11.0,7.9,2.8,40,89,120.0,620.0,14.0,24.0,26.0,23.0,6.9,23.0,87.44999999999999,0.2,0.44999999999999996,0.44999999999999996,0.25,0.0,0.1,9.0,0.2,0.01,0.005,14.0,0.065,0.05,0.01,0.005,0.005,220.0,310.0,650.0,38.0,1.75,380.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
1043,UNS-S31100-XM-26-Stainless-Steel,200.0,4.5,0.27,79.0,1000.0,710.0,300,1420,1380,480,16.0,13.0,2.0,2.4,16.0,7.7,3.1,44,170,40.0,1240.0,14.0,25.0,36.0,29.0,4.2,28.0,66.3,6.5,0.5,0.0,0.5,0.0,0.03,26.0,0.0,0.0225,0.015,26.0,0.0,0.0,0.0,0.125,0.0,270.0,330.0,1100.0,38.644444444444446,0.0,470.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,UNS-S31260-Stainless-Steel,200.0,23.0,0.27,80.0,790.0,540.0,300,1450,1400,480,16.0,13.0,2.2,2.5,20.0,7.8,3.9,53,180,160.0,720.0,15.0,25.0,28.0,24.0,4.3,22.0,63.599999999999994,6.5,0.5,3.0,0.375,0.5,0.015,25.0,0.0,0.015,0.015,39.0,0.0,0.2,0.0,0.0,0.0,260.0,370.0,1100.0,39.28888888888889,0.3,450.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,UNS-S31803-Stainless-Steel,200.0,29.0,0.27,80.0,710.0,500.0,300,1450,1400,480,16.0,13.0,2.2,2.5,17.0,7.8,3.6,49,160,180.0,630.0,14.0,25.0,25.0,23.0,4.3,20.0,67.80000000000001,5.5,1.0,3.0,0.5,0.0,0.015,22.0,0.0,0.015,0.01,34.0,0.0,0.14,0.0,0.0,0.0,260.0,370.0,1060.0,39.93333333333334,0.0,430.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,UNS-S32001-Stainless-Steel,200.0,28.0,0.28,78.0,690.0,510.0,290,1420,1370,480,15.0,13.0,2.2,2.6,12.0,7.7,2.6,37,150,180.0,660.0,14.0,25.0,25.0,23.0,4.0,19.0,71.05,2.0,5.0,0.3,0.5,0.5,0.015,20.5,0.0,0.02,0.015,23.0,0.0,0.11000000000000001,0.0,0.0,0.0,255.0,370.0,970.0,40.577777777777776,0.0,430.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,UNS-S32003-Stainless-Steel,200.0,28.0,0.27,79.0,730.0,510.0,290,1440,1400,480,15.0,13.0,2.2,2.5,14.0,7.8,3.0,42,150,180.0,660.0,14.0,25.0,26.0,23.0,4.0,21.0,72.05000000000001,3.5,1.0,1.75,0.5,0.0,0.015,21.0,0.0,0.015,0.01,29.0,0.0,0.17,0.0,0.0,0.0,250.0,370.0,1010.0,41.22222222222222,0.0,430.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,UNS-S32101-Stainless-Steel,200.0,34.0,0.28,78.0,740.0,500.0,290,1420,1370,480,15.0,13.0,2.2,2.5,12.0,7.7,2.6,38,150,230.0,640.0,14.0,25.0,27.0,24.0,4.0,20.0,70.3,1.5499999999999998,5.0,0.45,0.5,0.45,0.02,21.5,0.0,0.02,0.015,27.0,0.0,0.225,0.0,0.0,0.0,260.0,400.0,1000.0,41.86666666666667,0.0,430.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,UNS-S32202-Stainless-Steel,200.0,34.0,0.27,79.0,730.0,510.0,290,1430,1380,480,15.0,13.0,2.1,2.4,12.0,7.7,2.6,37,150,220.0,650.0,14.0,25.0,27.0,24.0,4.0,20.0,73.35,1.9,1.0,0.225,0.5,0.0,0.015,22.75,0.0,0.02,0.005,27.0,0.0,0.22,0.0,0.0,0.0,250.0,400.0,1030.0,42.51111111111111,0.0,440.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,UNS-S32205-Stainless-Steel,200.0,28.0,0.27,80.0,740.0,510.0,300,1450,1400,480,15.0,13.0,2.2,2.5,18.0,7.8,3.7,50,160,190.0,630.0,14.0,25.0,26.0,23.0,4.0,20.0,67.05000000000001,5.5,1.0,3.25,0.5,0.0,0.015,22.5,0.0,0.015,0.01,36.0,0.0,0.17,0.0,0.0,0.0,260.0,370.0,1070.0,43.15555555555556,0.0,440.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,UNS-S32304-Alloy-2304-Stainless-Steel,200.0,28.0,0.27,79.0,670.0,460.0,290,1420,1380,480,15.0,13.0,2.2,2.5,14.0,7.7,2.8,40,160,170.0,520.0,14.0,25.0,24.0,22.0,4.0,18.0,70.2,4.25,1.25,0.325,0.5,0.325,0.015,23.0,0.0,0.02,0.015,26.0,0.0,0.125,0.0,0.0,0.0,250.0,330.0,1050.0,43.8,0.0,440.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,UNS-S32506-Stainless-Steel,200.0,21.0,0.27,81.0,710.0,500.0,300,1450,1400,480,16.0,13.0,2.2,2.5,20.0,7.8,3.9,54,180,130.0,620.0,15.0,25.0,25.0,23.0,4.3,19.0,64.1,6.35,0.5,3.25,0.45,0.0,0.015,25.0,0.0,0.02,0.0075,38.0,0.0,0.14,0.0,0.0,0.0,270.0,330.0,1100.0,44.44444444444444,0.175,450.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,UNS-S32520-Stainless-Steel,200.0,28.0,0.27,80.0,860.0,630.0,300,1440,1400,480,15.0,13.0,2.2,2.5,20.0,7.8,4.0,55,180,220.0,960.0,14.0,25.0,31.0,26.0,4.1,24.0,62.05,6.75,0.75,3.5,0.4,1.25,0.015,25.0,0.0,0.0175,0.01,41.0,0.0,0.275,0.0,0.0,0.0,270.0,460.0,1100.0,45.08888888888889,0.0,450.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,UNS-S32550-Alloy-255-Stainless-Steel,200.0,21.0,0.27,80.0,860.0,620.0,300,1440,1390,480,16.0,13.0,2.2,2.5,20.0,7.8,3.8,53,180,160.0,940.0,14.0,25.0,31.0,26.0,4.4,23.0,62.1,5.5,0.75,3.4,0.5,2.0,0.02,25.5,0.0,0.02,0.015,40.0,0.0,0.175,0.0,0.0,0.0,260.0,400.0,1100.0,45.733333333333334,0.0,450.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,UNS-S32750-Alloy-2507-Stainless-Steel,210.0,17.0,0.27,81.0,860.0,590.0,300,1450,1400,480,15.0,12.0,2.2,2.5,21.0,7.8,4.1,56,180,130.0,860.0,15.0,25.0,31.0,26.0,4.0,25.0,62.45,7.0,0.6,4.0,0.4,0.25,0.015,25.0,0.0,0.0175,0.01,43.0,0.0,0.28,0.0,0.0,0.0,270.0,360.0,1100.0,46.37777777777778,0.0,450.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,UNS-S32760-F55-Stainless-Steel,200.0,28.0,0.27,80.0,850.0,620.0,300,1460,1410,470,15.0,13.0,2.2,2.5,22.0,7.9,4.1,57,180,220.0,930.0,14.0,25.0,30.0,25.0,4.0,23.0,61.7,7.0,0.5,3.5,0.5,0.75,0.015,25.0,0.0,0.015,0.005,42.0,0.0,0.25,0.0,0.0,0.0,250.0,450.0,1100.0,47.022222222222226,0.75,450.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,UNS-S32808-Stainless-Steel,210.0,17.0,0.27,81.0,780.0,570.0,300,1470,1420,480,14.0,13.0,2.2,2.4,24.0,7.9,4.0,57,180,120.0,790.0,14.0,25.0,27.0,24.0,3.8,21.0,60.45,7.6,0.55,1.0,0.25,0.0,0.015,27.45,0.0,0.015,0.005,40.0,0.0,0.35,0.0,0.0,0.0,270.0,350.0,1100.0,47.66666666666667,2.3,460.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,UNS-S32906-Stainless-Steel,210.0,28.0,0.27,81.0,850.0,620.0,300,1430,1380,480,13.0,13.0,2.2,2.5,20.0,7.7,3.7,52,190,220.0,950.0,15.0,25.0,30.0,26.0,3.6,23.0,60.1,6.65,1.15,2.05,0.25,0.4,0.015,29.0,0.0,0.015,0.015,41.0,0.0,0.35,0.0,0.0,0.0,270.0,460.0,1100.0,48.31111111111111,0.0,460.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
